repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size
janlindblom/qmk_firmware,DL3006,DL,warning,2021,100,4,User,C,189034
janlindblom/qmk_firmware,DL3025,DL,warning,2021,100,4,User,C,189034
jh244212647/mindoc,DL3020,DL,error,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3020,DL,error,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3020,DL,error,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3027,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3027,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3027,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3027,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3027,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL3008,DL,warning,2021,6011,71,User,Go,86127
jh244212647/mindoc,DL4001,DL,warning,2021,6011,71,User,Go,86127
complywith/vlessheroku,DL3007,DL,warning,2020,169,5,User,Shell,22
complywith/vlessheroku,DL3018,DL,warning,2020,169,5,User,Shell,22
complywith/vlessheroku,DL3020,DL,error,2020,169,5,User,Shell,22
complywith/vlessheroku,DL3025,DL,warning,2020,169,5,User,Shell,22
complywith/xrayH,DL3018,DL,warning,2020,324,9,User,Shell,205
complywith/xrayH,DL4006,DL,warning,2020,324,9,User,Shell,205
complywith/xrayH,DL3020,DL,error,2020,324,9,User,Shell,205
complywith/xrayH,DL3025,DL,warning,2020,324,9,User,Shell,205
complywith/xrayku,DL3018,DL,warning,2020,324,9,User,Shell,205
complywith/xrayku,DL4006,DL,warning,2020,324,9,User,Shell,205
complywith/xrayku,DL3020,DL,error,2020,324,9,User,Shell,205
complywith/xrayku,DL3025,DL,warning,2020,324,9,User,Shell,205
poflankov/stripes-testing,DL3008,DL,warning,2020,1083,25,User,JavaScript,901
poflankov/stripes-testing,DL3016,DL,warning,2020,1083,25,User,JavaScript,901
poflankov/stripes-testing,DL3008,DL,warning,2020,1083,25,User,JavaScript,901
devcomfort/scaling-giggle,DL4006,DL,warning,2021,542,13,User,Go,583
devcomfort/scaling-giggle,DL3025,DL,warning,2021,542,13,User,Go,583
starlab-io/docker-centos6-native-build,DL4000,DL,error,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3033,DL,warning,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3033,DL,warning,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3000,DL,error,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3042,DL,warning,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3042,DL,warning,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3013,DL,warning,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,DL3000,DL,error,2021,4382,75,Organization,Dockerfile,15
starlab-io/docker-centos6-native-build,SC2039,SC,warning,2021,4382,75,Organization,Dockerfile,15
hz2/pub.css,DL3006,DL,warning,2021,56,3,User,Less,173
nabeelio/phpvms,DL3018,DL,warning,2021,634,21,User,PHP,64200
nabeelio/phpvms,DL4006,DL,warning,2021,634,21,User,PHP,64200
statisticsnorway/bip-start,DL3018,DL,warning,2021,483,9,Organization,JavaScript,1198
statisticsnorway/maskinporten-guardian,DL3018,DL,warning,2021,384,6,Organization,Java,950
statisticsnorway/maskinporten-guardian,DL3045,DL,warning,2021,384,6,Organization,Java,950
statisticsnorway/dapla-pypiserver,DL3013,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3042,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3008,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3027,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3005,DL,error,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3018,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3042,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3013,DL,warning,2021,2082,44,Organization,Dockerfile,77
statisticsnorway/dapla-pypiserver,DL3045,DL,warning,2021,2082,44,Organization,Dockerfile,77
CirclesUBI/circles-api,DL3008,DL,warning,2021,845,15,Organization,JavaScript,4834
CirclesUBI/circles-api,DL3003,DL,warning,2021,845,15,Organization,JavaScript,4834
ArtemisStation/artemis-tg,DL3005,DL,error,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3003,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL4006,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
ArtemisStation/artemis-tg,DL3008,DL,warning,2021,2460,61,Organization,DM,1943469
leerachel20/book-demo,DL3006,DL,warning,2021,150,4,User,CSS,49
mhdtlmt/django-sspanel,DL3018,DL,warning,2021,488,9,User,Python,3459
code-watch/localstack,DL3006,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL4000,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3013,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3042,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3018,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3013,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3042,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL3020,DL,error,2021,4204,66,Organization,Python,18941
code-watch/localstack,DL4006,DL,warning,2021,4204,66,Organization,Python,18941
code-watch/Pizzly,DL3018,DL,warning,2021,795,18,Organization,TypeScript,3956
code-watch/Pizzly,DL3022,DL,warning,2021,795,18,Organization,TypeScript,3956
code-watch/Pizzly,DL3022,DL,warning,2021,795,18,Organization,TypeScript,3956
code-watch/Pizzly,DL3022,DL,warning,2021,795,18,Organization,TypeScript,3956
Rachnus/osrs-gimp-tracker-frontend,DL3018,DL,warning,2021,545,14,User,JavaScript,1625
allthings/node-sdk,DL3006,DL,warning,2020,328,9,Organization,TypeScript,4431
mondoolabs/mondoo,DL3018,DL,warning,2021,1014,16,Organization,Shell,51884
mondoolabs/mondoo,DL4006,DL,warning,2021,1014,16,Organization,Shell,51884
ACINQ/eclair,DL3018,DL,warning,2021,3011,37,Organization,Scala,116808
ACINQ/eclair,DL4006,DL,warning,2021,3011,37,Organization,Scala,116808
ACINQ/eclair,DL3008,DL,warning,2021,3011,37,Organization,Scala,116808
ACINQ/eclair,DL3025,DL,warning,2021,3011,37,Organization,Scala,116808
ACINQ/phoenix,DL3045,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL4006,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL3018,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL4006,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,SC2046,SC,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL3003,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL3008,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL3003,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL4006,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL3003,DL,warning,2021,3577,56,Organization,C,25417
ACINQ/phoenix,DL4006,DL,warning,2021,3577,56,Organization,C,25417
obsei/obsei,DL3008,DL,warning,2021,970,20,Organization,Python,17185
obsei/obsei,SC2039,SC,warning,2021,970,20,Organization,Python,17185
obsei/obsei,DL3013,DL,warning,2021,970,20,Organization,Python,17185
brandon-bailey/railsgoat,DL3008,DL,warning,2021,256,9,User,None,8068
brandon-bailey/railsgoat,DL3020,DL,error,2021,256,9,User,None,8068
brandon-bailey/railsgoat,DL3020,DL,error,2021,256,9,User,None,8068
brandon-bailey/railsgoat,DL3020,DL,error,2021,256,9,User,None,8068
zachjs/yosys,DL3006,DL,warning,2019,965,39,User,C++,20841
zachjs/yosys,DL3008,DL,warning,2019,965,39,User,C++,20841
zachjs/yosys,DL3008,DL,warning,2019,965,39,User,C++,20841
zachjs/yosys,DL3003,DL,warning,2019,965,39,User,C++,20841
Clever/graphviz-service,DL3018,DL,warning,2019,181,4,Organization,Makefile,89
Clever/workflow-manager,DL3018,DL,warning,2018,196,5,Organization,Go,1247
Clever/fluentd-kinesis-forwarder-monitor,DL3018,DL,warning,2019,206,4,Organization,Go,69
s-m-j/study-app-api,DL4000,DL,error,2021,413,14,User,Python,26
s-m-j/study-app-api,DL3018,DL,warning,2021,413,14,User,Python,26
s-m-j/study-app-api,DL3018,DL,warning,2021,413,14,User,Python,26
s-m-j/study-app-api,DL3042,DL,warning,2021,413,14,User,Python,26
Mannybrado/mojave-sun,DL3008,DL,warning,2020,1547,45,User,DM,1262864
Mannybrado/mojave-sun,DL4006,DL,warning,2020,1547,45,User,DM,1262864
Mannybrado/mojave-sun,DL3008,DL,warning,2020,1547,45,User,DM,1262864
Mannybrado/mojave-sun,DL3005,DL,error,2020,1547,45,User,DM,1262864
Mannybrado/mojave-sun,DL3008,DL,warning,2020,1547,45,User,DM,1262864
BlindElephants/stylegan2-ada-pytorch,DL3042,DL,warning,2021,897,7,User,None,1153
dat-adi/northstar,DL3008,DL,warning,2021,827,16,Organization,Python,492
dat-adi/northstar,DL3042,DL,warning,2021,827,16,Organization,Python,492
dat-adi/northstar,DL3013,DL,warning,2021,827,16,Organization,Python,492
MohdRashid01/VAmPI,DL3008,DL,warning,2021,270,11,User,Python,152
MohdRashid01/VAmPI,DL3042,DL,warning,2021,270,11,User,Python,152
timbedard/dotfiles,DL3018,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3003,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3003,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3003,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3003,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL4006,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL4006,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3018,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3003,DL,warning,2021,2719,84,User,Lua,1714
timbedard/dotfiles,DL3025,DL,warning,2021,2719,84,User,Lua,1714
LinkLeong/go-aliyun-webdav,DL3018,DL,warning,2021,681,16,User,Go,7231
LinkLeong/go-aliyun-webdav,DL3007,DL,warning,2021,681,16,User,Go,7231
LinkLeong/go-aliyun-webdav,DL3018,DL,warning,2021,681,16,User,Go,7231
T0jgli/discord-bot,DL3018,DL,warning,2021,170,8,User,JavaScript,431
T0jgli/discord-bot,DL3018,DL,warning,2021,170,8,User,JavaScript,431
ujjwal-kr/betcoin,DL3020,DL,error,2021,1328,9,User,Python,123
ujjwal-kr/betcoin,DL3013,DL,warning,2021,1328,9,User,Python,123
ujjwal-kr/betcoin,DL3042,DL,warning,2021,1328,9,User,Python,123
ujjwal-kr/betcoin,DL3042,DL,warning,2021,1328,9,User,Python,123
Gkirito/collegesimulation,DL3006,DL,warning,2019,276,10,User,Vue,17154
Gkirito/collegesimulation,DL4000,DL,error,2019,276,10,User,Vue,17154
ilestis/miscellany,DL3008,DL,warning,2021,1751,38,User,PHP,94475
ilestis/miscellany,SC2046,SC,warning,2021,1751,38,User,PHP,94475
ilestis/miscellany,DL4006,DL,warning,2021,1751,38,User,PHP,94475
UUIG/myxrayiso,DL3018,DL,warning,2021,358,10,User,Shell,211
UUIG/myxrayiso,DL3020,DL,error,2021,358,10,User,Shell,211
UUIG/myxrayiso,DL3025,DL,warning,2021,358,10,User,Shell,211
Hanna87h/oktev2rxy,DL3007,DL,warning,2021,205,5,User,Shell,6
Hanna87h/oktev2rxy,DL3020,DL,error,2021,205,5,User,Shell,6
Hanna87h/oktev2rxy,DL3018,DL,warning,2021,205,5,User,Shell,6
ebi-ait/ingest-core,DL3020,DL,error,2021,1246,26,Organization,Java,2538
ebi-ait/ingest-core,DL3020,DL,error,2021,1246,26,Organization,Java,2538
ebi-ait/ingest-core,DL3025,DL,warning,2021,1246,26,Organization,Java,2538
ebi-ait/ingest-kube-deployment,DL3003,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-kube-deployment,DL3013,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-kube-deployment,DL3042,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-kube-deployment,DL3018,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-kube-deployment,DL4001,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-kube-deployment,DL3003,DL,warning,2020,1880,41,Organization,Mustache,18337
ebi-ait/ingest-exporter,DL3018,DL,warning,2020,656,21,Organization,Python,539
ebi-ait/ingest-exporter,DL3042,DL,warning,2020,656,21,Organization,Python,539
anchore/syft,DL3007,DL,warning,2021,819,19,Organization,Go,5707
anchore/syft,DL3018,DL,warning,2021,819,19,Organization,Go,5707
anchore/grype,DL3007,DL,warning,2021,780,19,Organization,Go,1727
anchore/grype,DL3018,DL,warning,2021,780,19,Organization,Go,1727
sphenlee/waterwheel,DL3007,DL,warning,2021,239,7,User,Rust,1907
sphenlee/waterwheel,DL3008,DL,warning,2021,239,7,User,Rust,1907
sphenlee/waterwheel,DL3008,DL,warning,2021,239,7,User,Rust,1907
v2rayA/v2rayA,DL3020,DL,error,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,DL4006,DL,warning,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,DL3020,DL,error,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,DL3020,DL,error,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,SC2039,SC,warning,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,DL3006,DL,warning,2021,1051,22,Organization,Go,5288
v2rayA/v2rayA,DL3018,DL,warning,2021,1051,22,Organization,Go,5288
codefordc/housing-insights,DL3006,DL,warning,2019,174,6,Organization,Python,63046
Tiledesk/tiledesk-dashboard,DL3045,DL,warning,2020,1211,11,Organization,TypeScript,28770
NilsMillot/remote-groupe-4-iw2,DL3008,DL,warning,2021,473,10,User,PHP,78
NilsMillot/remote-groupe-4-iw2,DL3022,DL,warning,2021,473,10,User,PHP,78
NilsMillot/remote-groupe-4-iw2,DL3025,DL,warning,2021,473,10,User,PHP,78
Coder-Aht007/haemo-support-backend,DL3013,DL,warning,2021,196,8,User,Python,547
Coder-Aht007/haemo-support-backend,DL3042,DL,warning,2021,196,8,User,Python,547
muhammadharis/registry,DL1000,DL,error,2021,37,1,User,Go,2683
Geod24/agora,DL3007,DL,warning,2021,1681,22,User,D,16138
Geod24/agora,DL3020,DL,error,2021,1681,22,User,D,16138
Geod24/agora,DL3018,DL,warning,2021,1681,22,User,D,16138
Barking-Cat/Barking-Cat,DL3020,DL,error,2021,133,4,Organization,Java,887
UAws/dear-gitlab-webservice-ee,DL3025,DL,warning,2021,436,7,Organization,Dockerfile,14
sigprof/qmk_firmware,DL3006,DL,warning,2021,100,4,User,C,176087
sigprof/qmk_firmware,DL3025,DL,warning,2021,100,4,User,C,176087
monizb/k6-docs,DL3008,DL,warning,2020,226,9,User,None,51080
monizb/k6-docs,DL3016,DL,warning,2020,226,9,User,None,51080
pingme998/Ubuntu-Desktop-noVNC-Heroku-VPS,DL3027,DL,warning,2021,1099,35,User,None,1374
GaiaWorld/SigningServer,DL3008,DL,warning,2019,537,16,Organization,JavaScript,73
GaiaWorld/SigningServer,DL4006,DL,warning,2019,537,16,Organization,JavaScript,73
GaiaWorld/SigningServer,DL3008,DL,warning,2019,537,16,Organization,JavaScript,73
GaiaWorld/SigningServer,DL3016,DL,warning,2019,537,16,Organization,JavaScript,73
pratikjagrut/devspace,DL3018,DL,warning,2021,461,7,User,Go,351161
pratikjagrut/devspace,DL4006,DL,warning,2021,461,7,User,Go,351161
dannycboyd/todo,DL3007,DL,warning,2020,1212,20,User,Rust,729
dannycboyd/todo,DL3008,DL,warning,2020,1212,20,User,Rust,729
dannycboyd/todo,DL3007,DL,warning,2020,1212,20,User,Rust,729
dannycboyd/todo,DL3018,DL,warning,2020,1212,20,User,Rust,729
kitos9112/get-aws-secret-value,DL3018,DL,warning,2021,399,10,User,Go,1798
kitos9112/get-aws-secret-value,DL3018,DL,warning,2021,399,10,User,Go,1798
jmpark6846/smallissue-backend,DL3013,DL,warning,2021,172,8,User,Python,1580
jmpark6846/smallissue-backend,DL3042,DL,warning,2021,172,8,User,Python,1580
cryptoriums/telliot,DL3008,DL,warning,2021,302,11,Organization,Go,129771
Snake11235/src,DL3042,DL,warning,2021,283,8,User,CSS,2941
inutano/biosample_jsonld,DL3020,DL,error,2020,226,11,User,Ruby,256
inutano/biosample_jsonld,DL3008,DL,warning,2020,226,11,User,Ruby,256
inutano/chip-atlas,DL3008,DL,warning,2020,270,6,User,JavaScript,24557
Ola-jed/Vue.Splash-API,DL1000,DL,error,2021,580,17,User,C#,156
RvstFyth/idle-vue,DL3016,DL,warning,2021,548,9,User,JavaScript,289
diazinmotion/invsys,DL3008,DL,warning,2021,1432,45,User,JavaScript,13922
diazinmotion/invsys,DL4006,DL,warning,2021,1432,45,User,JavaScript,13922
diazinmotion/invsys,DL3003,DL,warning,2021,1432,45,User,JavaScript,13922
diazinmotion/invsys,SC2039,SC,warning,2021,1432,45,User,JavaScript,13922
diazinmotion/invsys,DL3025,DL,warning,2021,1432,45,User,JavaScript,13922
grafana/xk6-client-prometheus-remote,DL3045,DL,warning,2021,52,3,Organization,Go,5510
grafana/grafana,DL3018,DL,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,DL3018,DL,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,DL3018,DL,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,DL4006,DL,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,SC2046,SC,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,DL4006,DL,warning,2021,2816,71,Organization,TypeScript,449033
grafana/grafana,SC2155,SC,warning,2021,2816,71,Organization,TypeScript,449033
grafana/mysqld_exporter,DL3007,DL,warning,2021,340,10,Organization,Go,5172
grafana/synthetic-monitoring-agent,DL3008,DL,warning,2020,254,5,Organization,Go,9586
grafana/k6-docs,DL3008,DL,warning,2020,226,9,Organization,JavaScript,55139
grafana/k6-docs,DL3016,DL,warning,2020,226,9,Organization,JavaScript,55139
grafana/tanka,DL3018,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL3003,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL3018,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL3018,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,SC2155,SC,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL4006,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL3018,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL4006,DL,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,SC2155,SC,warning,2021,2154,42,Organization,Go,2913
grafana/tanka,DL3018,DL,warning,2021,2154,42,Organization,Go,2913
grafana/yet-another-cloudwatch-exporter,DL3007,DL,warning,2021,594,22,Organization,Go,978
grafana/yet-another-cloudwatch-exporter,DL3018,DL,warning,2021,594,22,Organization,Go,978
the-rewrite/client,DL3018,DL,warning,2021,646,9,Organization,None,41714
brandonneth/RAJA,DL4000,DL,error,2021,685,7,User,C++,25111
brandonneth/RAJA,DL3003,DL,warning,2021,685,7,User,C++,25111
brandonneth/RAJA,DL3003,DL,warning,2021,685,7,User,C++,25111
brandonneth/RAJA,DL3004,DL,error,2021,685,7,User,C++,25111
joschahenningsen/TUM-Live,DL3006,DL,warning,2021,752,23,User,Go,2623
joschahenningsen/TUM-Live,DL3018,DL,warning,2021,752,23,User,Go,2623
devilkun/pgcli,DL3003,DL,warning,2020,72,4,User,Python,10488
devilkun/pgcli,DL3042,DL,warning,2020,72,4,User,Python,10488
devilkun/pgcli,DL3025,DL,warning,2020,72,4,User,Python,10488
dweomer/nerdctl,DL3029,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3008,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3029,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3018,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3003,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3003,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL3003,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
dweomer/nerdctl,DL4006,DL,warning,2021,13429,196,User,Go,1610
